,POSTAL,LATITUDE,LONGITUDE,chinese,malay,indian,hdb_town
2983,542313,1.39134850373845,103.888012432395,0,0,0,SENGKANG
2984,822313,1.41023954723192,103.902143588407,0,0,0,PUNGGOL
2985,543313,1.39183903140814,103.887995878385,0,0,0,SENGKANG
2986,823313,1.41062885103467,103.901551852458,0,0,0,PUNGGOL
2987,560314,1.36622707120636,103.850085858983,1,1,0,ANG MO KIO
2988,650314,1.3603147490342,103.746966785008,0,0,0,BUKIT BATOK
2989,530314,1.36476465177918,103.894218784179,1,0,0,HOUGANG
2990,600314,1.34665351063977,103.733275157188,0,0,0,JURONG EAST
2991,750314,1.44369870028224,103.821192155791,0,0,0,SEMBAWANG
2992,550314,1.35292209672281,103.865518393894,1,0,0,SERANGOON
2993,400314,1.32929452580121,103.903634766965,0,0,0,GEYLANG
2994,760314,1.4317314171105,103.841752753756,0,0,0,YISHUN
2995,541314,1.39096346792355,103.889146783177,0,0,0,SENGKANG
2996,821314,1.40826187839775,103.898017940475,0,0,0,PUNGGOL
2997,822314,1.40789778716346,103.897370752408,0,0,0,PUNGGOL
2998,543314,1.39146759994418,103.888964274249,0,0,0,SENGKANG
2999,544314,1.39142658189252,103.889253370265,1,0,0,SENGKANG
3000,120315,1.31847036567508,103.765419463873,0,0,0,CLEMENTI
3001,530315,1.36487118219384,103.894979026095,0,0,0,HOUGANG
3002,600315,1.34603432938681,103.732850513855,0,0,0,JURONG EAST
3003,750315,1.44686608385044,103.82060863266,0,0,0,SEMBAWANG
3004,550315,1.35293445761679,103.865970806633,1,0,0,SERANGOON
3005,520315,1.35214170002867,103.957447937175,0,1,1,TAMPINES
3006,400315,1.32954023626209,103.903403932337,0,0,0,GEYLANG
3007,730315,1.43147640608651,103.77584621921,0,0,0,WOODLANDS
